// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28715;9.398655;-2.272627;-1.548895;-0.002865;0.006905;-0.002520;-0.544434;0.655029;-0.000488;0.547455;-0.550037;-0.526252;-0.347580
28716;9.394820;-2.297178;-1.548898;-0.004745;0.008238;-0.002131;-0.545410;0.657715;0.001465;0.547454;-0.550069;-0.526201;-0.347608
28717;9.362916;-2.332833;-1.583870;-0.004358;0.009451;-0.001744;-0.544434;0.658203;0.003174;0.547435;-0.550137;-0.526128;-0.347640
28718;9.378734;-2.342059;-1.622715;0.001024;0.006097;-0.000723;-0.543701;0.652588;0.002686;0.547417;-0.550216;-0.526079;-0.347617
28719;9.383024;-2.316891;-1.620883;0.012623;0.000547;-0.003614;-0.550293;0.654541;0.000732;0.547428;-0.550181;-0.526163;-0.347529
28720;9.400903;-2.295286;-1.586378;0.018649;-0.002235;-0.004396;-0.545654;0.657715;0.002197;0.547439;-0.550096;-0.526286;-0.347460
28721;9.361839;-2.314089;-1.591167;0.014820;0.001658;-0.004561;-0.541260;0.650391;0.000977;0.547455;-0.550091;-0.526322;-0.347388
28722;9.364953;-2.355971;-1.622131;0.012295;0.002420;-0.002371;-0.540039;0.653564;0.001953;0.547505;-0.550036;-0.526391;-0.347293
28723;9.383180;-2.376964;-1.598438;0.001023;0.006097;-0.000727;-0.541260;0.653076;0.007324;0.547516;-0.550083;-0.526360;-0.347248
28724;9.374614;-2.341673;-1.576872;0.003802;0.006850;-0.004763;-0.537354;0.667725;0.006104;0.547464;-0.550132;-0.526383;-0.347216
28725;9.377593;-2.340613;-1.596266;0.005682;0.005519;-0.005152;-0.541016;0.657227;-0.007080;0.547449;-0.550347;-0.526220;-0.347144
28726;9.392341;-2.325271;-1.593277;0.003097;0.003196;-0.004593;-0.549561;0.662842;0.000000;0.547539;-0.550333;-0.526156;-0.347123
28727;9.367836;-2.329113;-1.595703;0.000890;0.006398;-0.002959;-0.537109;0.659424;0.006836;0.547518;-0.550399;-0.526081;-0.347164
28728;9.385212;-2.313348;-1.613256;-0.002993;0.005049;-0.005102;-0.548340;0.661865;0.004395;0.547456;-0.550558;-0.526005;-0.347124
28729;9.361338;-2.310700;-1.563600;0.006536;0.000248;-0.004468;-0.553467;0.660156;-0.000244;0.547393;-0.550633;-0.526010;-0.347100
28730;9.382966;-2.312363;-1.592490;0.022615;-0.010772;-0.009335;-0.546143;0.649658;0.006836;0.547365;-0.550562;-0.526163;-0.347023
28731;9.384820;-2.329457;-1.583033;0.026438;-0.012502;-0.008827;-0.545410;0.653564;-0.000977;0.547324;-0.550443;-0.526455;-0.346835
28732;9.390049;-2.328161;-1.624943;0.025788;-0.010912;-0.006684;-0.544189;0.647705;-0.003662;0.547368;-0.550334;-0.526630;-0.346672
28733;9.380734;-2.353642;-1.585232;0.020532;-0.005705;-0.005135;-0.542480;0.656250;0.002930;0.547451;-0.550160;-0.526813;-0.346539
28734;9.383103;-2.310321;-1.594643;0.014762;-0.003571;-0.006545;-0.543701;0.660156;0.005371;0.547443;-0.550167;-0.526881;-0.346437
28735;9.397255;-2.355803;-1.572649;0.012946;-0.001312;-0.004870;-0.540527;0.655762;-0.007080;0.547410;-0.550238;-0.526897;-0.346352
28736;9.358225;-2.374502;-1.577573;0.005429;0.001851;-0.003658;-0.548584;0.659180;0.000732;0.547505;-0.550209;-0.526860;-0.346306
28737;9.361050;-2.373658;-1.597587;0.004261;0.002523;-0.004129;-0.540527;0.664551;-0.003418;0.547477;-0.550235;-0.526859;-0.346310
28738;9.373850;-2.340687;-1.605281;0.003226;0.002896;-0.002368;-0.541748;0.657471;-0.001953;0.547524;-0.550348;-0.526713;-0.346276
28739;9.379972;-2.333218;-1.593115;-0.001317;0.007441;-0.001677;-0.547363;0.656738;-0.000488;0.547556;-0.550393;-0.526632;-0.346278
28740;9.364073;-2.329411;-1.604491;0.003278;0.005935;-0.007391;-0.548828;0.653809;-0.006592;0.547548;-0.550365;-0.526649;-0.346309
