// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28710;9.822903;-0.054561;0.080060;-0.004731;0.019496;-0.016021;-0.727051;-0.359619;-0.311035;0.646786;0.291405;-0.638741;0.297929
28711;9.815056;-0.049209;0.071139;-0.005795;0.018310;-0.012912;-0.721924;-0.362549;-0.316162;0.646788;0.291296;-0.638756;0.297998
28712;9.798212;-0.056366;0.100074;-0.011784;0.010919;-0.012073;-0.720459;-0.355957;-0.315674;0.646894;0.291102;-0.638781;0.297902
28713;9.859879;-0.039058;0.065297;-0.015795;0.008300;-0.010144;-0.719238;-0.362793;-0.310303;0.646973;0.290826;-0.638862;0.297827
28714;9.865444;-0.045177;0.043636;-0.010529;0.013686;-0.011677;-0.716797;-0.365479;-0.312500;0.646992;0.290812;-0.638841;0.297846
28715;9.828430;-0.052683;0.068020;-0.005120;0.018049;-0.010598;-0.721191;-0.363037;-0.312988;0.647077;0.290800;-0.638757;0.297852
28716;9.835171;-0.040268;0.086967;-0.004495;0.015528;-0.006705;-0.725098;-0.359131;-0.315674;0.647110;0.290720;-0.638740;0.297895
28717;9.821739;-0.028170;0.100988;-0.000869;0.016014;-0.008181;-0.719727;-0.358887;-0.310303;0.647154;0.290539;-0.638759;0.297935
28718;9.827161;-0.063875;0.126658;0.000194;0.017542;-0.008803;-0.719727;-0.364014;-0.313232;0.647139;0.290521;-0.638725;0.298057
28719;9.879795;-0.058952;0.131542;-0.004681;0.013941;-0.010193;-0.725342;-0.366211;-0.314453;0.647181;0.290492;-0.638691;0.298069
28720;9.843993;-0.051379;0.104998;-0.006225;0.013906;-0.010846;-0.722412;-0.360107;-0.313721;0.647214;0.290443;-0.638682;0.298064
28721;9.821630;-0.054391;0.067815;0.001020;0.023720;-0.013747;-0.717041;-0.366943;-0.313965;0.647286;0.290368;-0.638615;0.298125
28722;9.842855;-0.066071;0.072989;-0.004159;0.032035;-0.012873;-0.716309;-0.366211;-0.315430;0.647452;0.290358;-0.638439;0.298149
28723;9.875328;-0.060851;0.075832;0.000476;0.032134;-0.010894;-0.716553;-0.366455;-0.311523;0.647625;0.290326;-0.638259;0.298192
28724;9.850518;-0.032428;0.138929;0.002948;0.026223;-0.011035;-0.712402;-0.356445;-0.309326;0.647684;0.290422;-0.638105;0.298301
28725;9.821186;-0.042836;0.176624;-0.003467;0.022585;-0.013088;-0.716309;-0.363525;-0.319336;0.647725;0.290411;-0.638028;0.298386
28726;9.810131;-0.028523;0.137031;-0.013416;0.023321;-0.014373;-0.725342;-0.353516;-0.313965;0.647941;0.290229;-0.637945;0.298271
28727;9.828136;-0.030992;0.110550;-0.016950;0.027692;-0.013595;-0.712646;-0.360352;-0.306641;0.648031;0.289954;-0.637978;0.298273
28728;9.857126;-0.045794;0.127832;-0.006811;0.028191;-0.011277;-0.721436;-0.358398;-0.313965;0.648041;0.290054;-0.637852;0.298423
28729;9.852487;-0.049989;0.151087;-0.001094;0.020645;-0.012454;-0.726807;-0.358398;-0.314697;0.648073;0.289974;-0.637829;0.298482
28730;9.799588;-0.018498;0.195542;-0.000457;0.017438;-0.013521;-0.720459;-0.372070;-0.311035;0.648065;0.289884;-0.637852;0.298538
28731;9.805272;-0.024393;0.175002;-0.005107;0.018019;-0.010543;-0.719727;-0.368652;-0.317383;0.648030;0.290102;-0.637736;0.298650
28732;9.835709;-0.024347;0.140270;-0.009560;0.019493;-0.009022;-0.720947;-0.373047;-0.322021;0.648120;0.290085;-0.637653;0.298648
28733;9.855800;-0.022620;0.148181;-0.002885;0.017452;-0.010057;-0.715332;-0.361572;-0.313721;0.648239;0.290104;-0.637531;0.298631
28734;9.852296;-0.041083;0.165541;0.006453;0.010749;-0.010230;-0.718018;-0.360352;-0.313965;0.648220;0.290159;-0.637491;0.298704
28735;9.835283;-0.048578;0.193520;0.007624;0.008309;-0.011607;-0.719238;-0.363525;-0.324951;0.648177;0.290196;-0.637486;0.298769
28736;9.811999;-0.037646;0.159052;0.002209;0.012769;-0.012640;-0.721924;-0.359131;-0.318115;0.648329;0.290043;-0.637440;0.298688
28737;9.824341;-0.032281;0.154448;0.004041;0.018559;-0.014124;-0.715820;-0.357178;-0.323730;0.648393;0.289942;-0.637413;0.298707
28738;9.850216;-0.037796;0.138855;-0.001330;0.017135;-0.011863;-0.716064;-0.363770;-0.319824;0.648578;0.289678;-0.637389;0.298612
28739;9.861401;-0.018544;0.138526;0.003806;0.015060;-0.013554;-0.722656;-0.359619;-0.316895;0.648668;0.289661;-0.637307;0.298605
28740;9.853262;-0.042761;0.175373;0.004323;0.016170;-0.011384;-0.724121;-0.365967;-0.323486;0.648673;0.289609;-0.637295;0.298672
28741;9.827702;-0.065865;0.152935;0.007327;0.019520;-0.014243;-0.712891;-0.355469;-0.315674;0.648782;0.289553;-0.637208;0.298675
28742;9.839989;0.001857;0.146500;0.006996;0.019645;-0.015385;-0.715332;-0.359863;-0.319580;0.648846;0.289514;-0.637136;0.298727
28743;9.864706;0.010414;0.135627;0.001844;0.022060;-0.011218;-0.721436;-0.366211;-0.314697;0.648964;0.289410;-0.637055;0.298743
28744;9.853447;-0.005166;0.142552;-0.001035;0.026169;-0.008150;-0.710693;-0.370605;-0.318604;0.648983;0.289463;-0.636951;0.298874
28745;9.834034;-0.046922;0.184555;0.004775;0.031976;-0.012404;-0.722656;-0.361816;-0.317871;0.649146;0.289579;-0.636697;0.298950
28746;9.836995;-0.053713;0.220783;0.007658;0.027862;-0.015458;-0.713867;-0.364746;-0.318604;0.649209;0.289573;-0.636591;0.299044
28747;9.853405;-0.008529;0.243091;0.000536;0.030686;-0.020644;-0.716797;-0.365723;-0.323730;0.649373;0.289609;-0.636403;0.299053
28748;9.849661;-0.015435;0.177225;-0.008784;0.031837;-0.014720;-0.723389;-0.356689;-0.325195;0.649601;0.289477;-0.636255;0.299000
28749;9.826462;-0.004080;0.146299;-0.002546;0.033897;-0.016109;-0.717773;-0.362549;-0.317871;0.649814;0.289193;-0.636185;0.298962
28750;9.811711;-0.038724;0.169461;0.009938;0.029547;-0.016510;-0.716064;-0.352783;-0.318848;0.649886;0.289252;-0.636031;0.299075
28751;9.833485;-0.030949;0.214744;0.009737;0.028653;-0.015051;-0.714355;-0.367188;-0.326172;0.649982;0.289124;-0.635956;0.299151
28752;9.845800;-0.025195;0.212251;0.002163;0.027435;-0.015766;-0.713135;-0.361084;-0.323730;0.650189;0.289073;-0.635782;0.299119
28753;9.832068;-0.012171;0.227645;-0.003799;0.022986;-0.011649;-0.717773;-0.358643;-0.315186;0.650347;0.288933;-0.635699;0.299087
28754;9.813135;-0.024298;0.222054;-0.005167;0.021233;-0.014655;-0.713867;-0.360596;-0.319092;0.650350;0.288933;-0.635662;0.299159
28755;9.834396;-0.035676;0.226406;-0.003626;0.021271;-0.013986;-0.711914;-0.362061;-0.327148;0.650426;0.288901;-0.635590;0.299179
28756;9.862650;-0.006908;0.200846;-0.006878;0.022899;-0.012964;-0.717285;-0.363770;-0.322021;0.650640;0.288715;-0.635500;0.299084
28757;9.864238;0.000004;0.239930;0.000464;0.020625;-0.011679;-0.720215;-0.369141;-0.322021;0.650705;0.288698;-0.635420;0.299127
28758;9.840188;-0.037382;0.213405;0.004726;0.018271;-0.011724;-0.716797;-0.361572;-0.329102;0.650724;0.288796;-0.635317;0.299213
28759;9.834104;-0.027731;0.239830;0.007125;0.018950;-0.010212;-0.721680;-0.361084;-0.318115;0.650862;0.288646;-0.635249;0.299200
28760;9.827645;-0.036800;0.226513;0.000790;0.017546;-0.013892;-0.714844;-0.371826;-0.329590;0.650830;0.288680;-0.635223;0.299291
28761;9.852433;-0.028054;0.215423;-0.002791;0.019297;-0.014020;-0.713379;-0.362305;-0.331543;0.651004;0.288667;-0.635080;0.299229
28762;9.843443;-0.009338;0.210612;-0.001836;0.019268;-0.008110;-0.713379;-0.360596;-0.324951;0.651200;0.288444;-0.635016;0.299154
