// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28710;-0.037018;9.492596;1.859518;-0.053826;-0.000975;-0.013151;0.385254;-0.596680;-0.432617;0.724605;0.597926;-0.215013;-0.266836
28711;-0.050495;9.571896;1.937609;0.023187;-0.007877;-0.009152;0.386475;-0.601074;-0.434326;0.724455;0.598053;-0.215116;-0.266878
28712;-0.068076;9.645197;1.937694;0.012258;-0.005861;-0.004219;0.390625;-0.595703;-0.437256;0.724365;0.598113;-0.215236;-0.266890
28713;-0.113120;9.579496;1.911347;-0.045691;0.001840;-0.001667;0.388672;-0.600830;-0.436279;0.724616;0.597801;-0.215094;-0.267021
28714;-0.125995;9.474525;1.926325;-0.043309;-0.017851;-0.004312;0.395020;-0.601807;-0.434570;0.724788;0.597494;-0.215134;-0.267207
28715;-0.076945;9.480990;1.963084;0.013447;-0.033461;-0.007918;0.390625;-0.601807;-0.435059;0.724631;0.597576;-0.215263;-0.267348
28716;-0.109031;9.545911;1.877689;0.045987;-0.025320;-0.014682;0.387939;-0.599609;-0.435791;0.724313;0.597850;-0.215456;-0.267443
28717;-0.076014;9.584412;1.936201;-0.003699;-0.020333;-0.011102;0.389648;-0.595215;-0.430420;0.724270;0.597789;-0.215556;-0.267614
28718;-0.120312;9.610349;1.929054;0.026075;-0.021415;-0.007482;0.394287;-0.602783;-0.435791;0.724083;0.597958;-0.215639;-0.267675
28719;-0.035215;9.642442;1.863318;0.058374;-0.056598;-0.001771;0.381104;-0.603271;-0.435547;0.723679;0.598227;-0.216060;-0.267829
28720;-0.018808;9.597575;1.834250;-0.022091;-0.041365;-0.011731;0.387939;-0.596680;-0.434326;0.723672;0.597981;-0.216381;-0.268136
28721;-0.078831;9.521833;1.884940;-0.062934;-0.012904;-0.011858;0.392334;-0.603760;-0.434570;0.723943;0.597591;-0.216247;-0.268382
28722;-0.086404;9.477216;1.903549;0.000567;-0.054958;-0.001798;0.389160;-0.604736;-0.437500;0.723817;0.597539;-0.216545;-0.268598
28723;0.015770;9.649861;1.895669;0.133586;-0.063185;0.007512;0.389404;-0.605713;-0.432129;0.723038;0.598207;-0.217311;-0.268591
28724;0.042702;9.808237;1.769138;0.123722;-0.047239;0.000441;0.395996;-0.593994;-0.431885;0.722306;0.598920;-0.217879;-0.268509
28725;0.081904;9.723532;1.764543;-0.069614;-0.012519;-0.003375;0.386719;-0.604492;-0.442383;0.722649;0.598534;-0.217563;-0.268704
28726;-0.032148;9.408061;1.853730;-0.146759;0.029725;-0.005341;0.381592;-0.593994;-0.436523;0.723432;0.597654;-0.217134;-0.268902
28727;-0.103734;9.439183;1.958253;0.044076;-0.009514;0.004561;0.393799;-0.599854;-0.427734;0.723220;0.597829;-0.217385;-0.268882
28728;-0.055164;9.689712;1.859983;0.173598;-0.059280;0.009773;0.383545;-0.596924;-0.430664;0.722247;0.598864;-0.218024;-0.268675
28729;0.061830;9.739378;1.775643;0.011569;-0.018150;0.003630;0.377686;-0.600098;-0.434814;0.722162;0.598893;-0.218192;-0.268704
28730;-0.024887;9.603538;1.843022;-0.124003;0.034752;-0.012231;0.385742;-0.611084;-0.429688;0.722809;0.598179;-0.217816;-0.268861
28731;-0.102408;9.440907;1.949999;-0.060459;0.000025;-0.009552;0.384277;-0.605713;-0.437012;0.723032;0.597941;-0.217712;-0.268873
28732;-0.037279;9.533613;1.934952;0.073346;-0.025107;-0.004560;0.385498;-0.612549;-0.435303;0.722589;0.598330;-0.218122;-0.268867
28733;-0.048303;9.706984;1.864580;0.087215;-0.011843;-0.000808;0.390137;-0.604492;-0.430420;0.722087;0.598873;-0.218515;-0.268687
28734;-0.023619;9.678770;1.843118;-0.027021;-0.014304;0.000307;0.385010;-0.601074;-0.428955;0.722180;0.598763;-0.218484;-0.268707
28735;-0.064157;9.553603;1.829043;-0.084160;0.007501;-0.006926;0.389648;-0.606934;-0.441895;0.722582;0.598344;-0.218209;-0.268783
28736;-0.093981;9.481131;1.893873;-0.021898;-0.005949;-0.009015;0.383057;-0.601074;-0.434326;0.722658;0.598185;-0.218211;-0.268931
28737;-0.065412;9.524388;1.862333;0.002500;-0.020017;-0.007560;0.390869;-0.595703;-0.441895;0.722581;0.598165;-0.218371;-0.269052
28738;-0.071128;9.570070;1.877495;0.015118;-0.018928;-0.010432;0.388916;-0.601318;-0.433594;0.722484;0.598169;-0.218416;-0.269270
28739;-0.025259;9.672594;1.815234;0.039323;-0.028114;-0.009209;0.380859;-0.600098;-0.434814;0.722210;0.598404;-0.218587;-0.269340
28740;-0.050760;9.689308;1.852081;-0.017250;-0.006878;-0.009722;0.382812;-0.604980;-0.440674;0.722254;0.598275;-0.218642;-0.269467
28741;-0.024419;9.602385;1.869046;-0.077765;-0.002321;-0.008689;0.393555;-0.598145;-0.434326;0.722608;0.597757;-0.218586;-0.269711
28742;-0.034124;9.478792;1.847209;-0.045958;0.002411;-0.007281;0.386963;-0.595947;-0.434814;0.722834;0.597563;-0.218290;-0.269774
28743;-0.097686;9.565948;1.887905;0.043078;0.009221;-0.009988;0.385010;-0.606689;-0.431885;0.722621;0.597876;-0.218243;-0.269690
28744;-0.087122;9.711005;1.827001;0.050972;-0.023585;-0.004102;0.392090;-0.606445;-0.436279;0.722280;0.598209;-0.218536;-0.269630
28745;-0.022116;9.685363;1.813505;-0.060766;-0.005832;-0.008033;0.380371;-0.597900;-0.432617;0.722541;0.597901;-0.218362;-0.269755
28746;-0.088691;9.562623;1.865461;-0.121594;0.013883;-0.014664;0.391113;-0.602295;-0.436279;0.723125;0.597226;-0.218009;-0.269969
28747;-0.044116;9.505744;1.884798;-0.025350;-0.034370;-0.006976;0.388184;-0.603271;-0.441895;0.723164;0.597066;-0.218077;-0.270162
28748;0.017838;9.629562;1.887240;0.045795;-0.033558;-0.005515;0.380127;-0.597168;-0.444336;0.722857;0.597262;-0.218406;-0.270287
28749;-0.010153;9.609676;1.856052;-0.048173;-0.006420;-0.005883;0.384277;-0.602051;-0.436035;0.723079;0.596850;-0.218467;-0.270554
28750;-0.063392;9.578342;1.917624;-0.082380;0.000630;-0.005116;0.385986;-0.589844;-0.436768;0.723459;0.596396;-0.218302;-0.270671
28751;-0.071391;9.546204;1.915734;0.001655;-0.012131;-0.006773;0.389648;-0.601318;-0.443848;0.723434;0.596386;-0.218284;-0.270775
28752;-0.016449;9.611534;1.934554;0.001211;-0.017136;-0.008269;0.387695;-0.597656;-0.439697;0.723379;0.596352;-0.218369;-0.270929
28753;-0.044394;9.563456;1.930695;-0.056098;0.005838;-0.010467;0.385742;-0.595215;-0.434082;0.723647;0.596051;-0.218146;-0.271055
28754;-0.083803;9.501293;1.963948;-0.069271;0.002628;-0.009209;0.389648;-0.596436;-0.438232;0.723972;0.595711;-0.217885;-0.271145
28755;-0.118878;9.527364;1.975379;0.001336;-0.020060;-0.008162;0.391357;-0.594727;-0.443848;0.723912;0.595731;-0.217908;-0.271240
28756;-0.047598;9.573584;1.922359;0.022625;-0.039263;-0.010208;0.382812;-0.599854;-0.439697;0.723725;0.595782;-0.218089;-0.271483
28757;-0.025573;9.651880;1.947005;-0.000440;-0.024326;-0.013121;0.383301;-0.603271;-0.439209;0.723636;0.595749;-0.218256;-0.271659
28758;-0.032864;9.619064;1.919600;-0.019154;-0.020878;-0.013084;0.385742;-0.596191;-0.443848;0.723636;0.595635;-0.218367;-0.271820
28759;-0.017335;9.545034;1.923028;-0.067723;-0.001376;-0.010489;0.383789;-0.596924;-0.438477;0.723950;0.595206;-0.218210;-0.272047
28760;-0.090873;9.523838;1.935736;0.002409;0.005138;-0.013968;0.387695;-0.604492;-0.444824;0.723906;0.595284;-0.218144;-0.272049
28761;-0.106493;9.554756;1.962137;0.016452;-0.029157;-0.002594;0.385498;-0.594971;-0.452148;0.723746;0.595326;-0.218419;-0.272161
28762;-0.011653;9.573720;1.913285;-0.000784;-0.022951;-0.006214;0.386230;-0.594238;-0.444336;0.723710;0.595156;-0.218629;-0.272460
28763;-0.041731;9.647664;1.948279;-0.012439;-0.011718;-0.010286;0.396240;-0.597412;-0.443115;0.723736;0.595041;-0.218636;-0.272636
28764;-0.051313;9.537840;1.900238;-0.066786;-0.003362;-0.010701;0.384033;-0.605957;-0.444092;0.724044;0.594698;-0.218329;-0.272812
28765;-0.070800;9.479097;1.954733;-0.053545;-0.003784;-0.006884;0.387451;-0.601807;-0.446533;0.724256;0.594395;-0.218318;-0.272919
28766;-0.102047;9.554797;2.009342;0.054751;-0.026450;-0.007545;0.385498;-0.601318;-0.438232;0.723907;0.594677;-0.218626;-0.272987
28767;-0.054834;9.644497;1.944413;0.057072;-0.030138;-0.004291;0.390869;-0.595947;-0.442871;0.723538;0.595031;-0.218930;-0.272949
28768;-0.023566;9.659951;1.911082;-0.021449;-0.016770;-0.008517;0.381592;-0.599365;-0.441406;0.723602;0.594900;-0.218879;-0.273104
28769;-0.038543;9.543250;1.969456;-0.084890;0.007582;-0.016173;0.382812;-0.595459;-0.442139;0.723983;0.594442;-0.218643;-0.273280
28770;-0.083210;9.433859;1.974955;-0.043402;-0.013933;-0.017011;0.378906;-0.598633;-0.441406;0.724129;0.594180;-0.218590;-0.273506
28771;-0.051036;9.499160;2.012537;0.057297;-0.028535;-0.011381;0.391113;-0.596680;-0.444092;0.723746;0.594488;-0.218952;-0.273561
28772;-0.022863;9.663524;1.970098;0.077680;-0.032661;-0.007142;0.385986;-0.600098;-0.441406;0.723290;0.594922;-0.219236;-0.273597
28773;-0.013845;9.705294;1.909199;-0.000171;-0.012313;-0.009035;0.386475;-0.597168;-0.446777;0.723236;0.594944;-0.219283;-0.273655
