// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28712;9.927135;0.209972;0.510920;0.009884;0.020608;-0.019027;-0.743164;-0.232910;0.475342;-0.160539;-0.672743;0.132593;-0.709974
28713;9.810777;0.140114;0.415554;-0.004366;0.016731;-0.021359;-0.742188;-0.239990;0.475830;-0.160407;-0.672626;0.132458;-0.710140
28714;9.732564;0.117835;0.518113;0.001200;-0.011390;-0.013253;-0.736328;-0.242920;0.479492;-0.160387;-0.672675;0.132449;-0.710100
28715;9.744530;0.141947;0.613967;0.024291;-0.026671;0.014467;-0.741211;-0.240967;0.477051;-0.160131;-0.672897;0.132477;-0.709942
28716;9.831939;0.124667;0.621234;0.030045;-0.038043;0.024971;-0.744385;-0.237305;0.476562;-0.159729;-0.673110;0.132553;-0.709816
28717;9.981535;0.125644;0.614562;0.038455;-0.016629;0.041863;-0.743164;-0.233643;0.482178;-0.159102;-0.673157;0.132620;-0.709900
28718;9.913856;0.160342;0.413025;0.006568;0.014764;0.032093;-0.742920;-0.239990;0.479248;-0.158580;-0.673074;0.132685;-0.710083
28719;9.718890;0.147820;0.420867;-0.040833;-0.022167;0.009223;-0.747803;-0.240479;0.477783;-0.158684;-0.673124;0.133057;-0.709943
28720;9.827587;0.075981;0.556236;-0.030433;-0.046853;-0.005858;-0.742920;-0.234375;0.480225;-0.158790;-0.673294;0.133325;-0.709708
28721;9.908445;0.023673;0.598095;-0.005158;-0.034653;0.001573;-0.737549;-0.241211;0.479492;-0.158540;-0.673490;0.133400;-0.709563
28722;9.930584;0.107666;0.556019;0.040063;-0.010228;0.000911;-0.737305;-0.240967;0.478027;-0.158333;-0.673610;0.133262;-0.709522
28723;9.907196;0.174471;0.521646;0.062183;0.020801;0.002902;-0.739014;-0.242920;0.486328;-0.158064;-0.673549;0.132990;-0.709691
28724;9.743518;0.276780;0.441773;0.038674;0.020684;-0.004917;-0.735352;-0.230225;0.484619;-0.157874;-0.673565;0.132714;-0.709770
28725;9.813047;0.200908;0.469092;0.021465;-0.001271;-0.017118;-0.740723;-0.237305;0.474365;-0.157547;-0.673725;0.132442;-0.709741
28726;9.901682;0.146865;0.470935;0.030772;-0.016063;-0.021060;-0.748291;-0.226807;0.480469;-0.157528;-0.673797;0.132291;-0.709705
28727;9.871432;0.119131;0.471587;0.041504;-0.009613;-0.023645;-0.735107;-0.234131;0.484863;-0.157013;-0.673892;0.131878;-0.709806
28728;9.839120;0.074115;0.485408;0.060207;0.009111;-0.021237;-0.745850;-0.229736;0.483887;-0.156631;-0.674034;0.131370;-0.709850
28729;9.753406;0.123864;0.466129;0.058240;0.007800;-0.018678;-0.751221;-0.233154;0.481201;-0.156078;-0.674092;0.130856;-0.710012
28730;9.778938;0.106169;0.572489;0.043915;-0.007999;-0.020544;-0.742432;-0.246338;0.487305;-0.155714;-0.674147;0.130486;-0.710107
28731;9.917388;0.089702;0.546906;0.053721;0.002244;-0.009562;-0.746094;-0.240479;0.480469;-0.155499;-0.674274;0.130080;-0.710108
28732;9.947762;0.155586;0.460343;0.057036;0.007264;-0.004967;-0.740967;-0.243896;0.478271;-0.155236;-0.674252;0.129762;-0.710245
28733;9.865388;0.252177;0.421799;0.044624;0.013248;-0.010935;-0.741699;-0.234375;0.484375;-0.155265;-0.674186;0.129542;-0.710342
28734;9.787718;0.155744;0.523725;0.025696;-0.011278;-0.015323;-0.745361;-0.233643;0.484375;-0.155055;-0.674332;0.129314;-0.710290
28735;9.762137;0.040036;0.583824;0.047772;-0.004896;-0.013497;-0.742676;-0.238281;0.475342;-0.154676;-0.674438;0.128947;-0.710339
28736;9.825756;0.094100;0.559169;0.068982;-0.012068;-0.003239;-0.747803;-0.232910;0.482422;-0.154430;-0.674493;0.128684;-0.710388
28737;9.907441;0.120565;0.517221;0.068467;-0.002285;0.010543;-0.739258;-0.227539;0.478516;-0.153827;-0.674534;0.128354;-0.710539
28738;9.923358;0.181887;0.428875;0.049127;0.025928;0.024377;-0.742432;-0.234619;0.481445;-0.153334;-0.674373;0.128259;-0.710816
28739;9.793436;0.285170;0.325424;0.021301;0.023820;0.015201;-0.747559;-0.229980;0.481445;-0.153143;-0.674217;0.128247;-0.711007
28740;9.818632;0.310160;0.351052;0.001705;-0.016455;-0.004034;-0.748047;-0.237305;0.478760;-0.152994;-0.674272;0.128259;-0.710985
28741;9.813000;0.182504;0.546855;-0.032531;-0.032425;-0.027644;-0.738281;-0.228760;0.486572;-0.153372;-0.674359;0.128418;-0.710792
28742;9.918261;-0.020607;0.623855;-0.008593;-0.028086;-0.019800;-0.739014;-0.230225;0.483643;-0.153314;-0.674608;0.128382;-0.710575
28743;9.918721;0.074745;0.535055;0.042053;0.006421;-0.014871;-0.745850;-0.237305;0.489258;-0.153060;-0.674661;0.128074;-0.710635
28744;9.778277;0.278692;0.402035;0.018860;0.018690;-0.017747;-0.737793;-0.239502;0.483154;-0.152958;-0.674639;0.127783;-0.710730
28745;9.775895;0.172862;0.501052;-0.020810;-0.010004;-0.028114;-0.747559;-0.230713;0.488525;-0.153332;-0.674723;0.127819;-0.710564
28746;9.930144;-0.037919;0.557572;0.001826;-0.015727;-0.023071;-0.737061;-0.233643;0.485352;-0.153179;-0.674870;0.127638;-0.710489
28747;9.895244;0.052515;0.417209;0.042275;0.012128;-0.022006;-0.739746;-0.239502;0.479492;-0.153022;-0.674924;0.127276;-0.710537
28748;9.865853;0.162625;0.331304;0.049269;0.031288;-0.019393;-0.747803;-0.230957;0.475586;-0.153028;-0.674778;0.126931;-0.710736
28749;9.816897;0.262794;0.438364;0.031684;0.025679;-0.014735;-0.748291;-0.233398;0.482910;-0.152933;-0.674547;0.126733;-0.711011
28750;9.767795;0.302067;0.546283;0.015286;0.009417;-0.013015;-0.743408;-0.224609;0.484375;-0.152819;-0.674484;0.126566;-0.711125
28751;9.830946;0.264680;0.609726;-0.001875;-0.013237;-0.017054;-0.741699;-0.235596;0.478027;-0.152656;-0.674589;0.126506;-0.711071
28752;9.805865;0.181716;0.584542;-0.014369;-0.022377;-0.025001;-0.740723;-0.230957;0.480957;-0.152936;-0.674667;0.126579;-0.710924
28753;9.914881;-0.000548;0.562984;0.015427;-0.008738;-0.019143;-0.742676;-0.229492;0.488037;-0.152891;-0.674736;0.126456;-0.710890
28754;9.822835;0.134333;0.406431;0.021244;0.004470;-0.017655;-0.741211;-0.233887;0.486816;-0.152655;-0.674806;0.126197;-0.710921
28755;9.871635;0.097029;0.468525;-0.000817;0.006921;-0.013294;-0.738037;-0.231445;0.476562;-0.152635;-0.674821;0.126109;-0.710926
28756;9.902252;0.088344;0.383138;0.031594;0.023994;-0.015034;-0.745850;-0.231201;0.481201;-0.152626;-0.674670;0.125948;-0.711099
28757;9.750387;0.290517;0.474015;-0.013021;-0.012953;-0.014121;-0.746826;-0.236816;0.483643;-0.152664;-0.674698;0.126002;-0.711055
28758;9.860742;0.135678;0.611534;-0.019078;-0.006607;-0.016514;-0.740723;-0.230957;0.478516;-0.152802;-0.674708;0.126032;-0.711011
28759;9.881379;0.175669;0.577472;0.010128;0.007211;-0.013358;-0.746582;-0.232910;0.485107;-0.152807;-0.674641;0.125985;-0.711082
28760;9.865022;0.224233;0.417892;-0.012461;0.002646;-0.017596;-0.741943;-0.239990;0.479492;-0.152829;-0.674625;0.125943;-0.711100
28761;9.853213;0.077092;0.491038;-0.026722;-0.005050;-0.014304;-0.742432;-0.229980;0.474121;-0.153153;-0.674594;0.126097;-0.711032
28762;9.812450;0.082270;0.469126;0.006309;0.004739;-0.019238;-0.741699;-0.232422;0.481201;-0.153232;-0.674487;0.126078;-0.711120
28763;9.795342;0.170937;0.559013;-0.007081;-0.013956;-0.015274;-0.734619;-0.233643;0.482422;-0.153276;-0.674560;0.126106;-0.711037
28764;9.879579;0.050544;0.593546;0.018445;0.007176;-0.012545;-0.746826;-0.241455;0.480713;-0.153250;-0.674588;0.125997;-0.711035
28765;9.906913;0.145412;0.437165;0.050995;0.015721;-0.013139;-0.742432;-0.240967;0.479492;-0.153098;-0.674521;0.125631;-0.711196
28766;9.922219;0.240144;0.430814;0.029211;0.013578;-0.015100;-0.745361;-0.235840;0.488281;-0.153132;-0.674452;0.125423;-0.711290
28767;9.789086;0.253356;0.427418;0.008726;0.023850;-0.022070;-0.738525;-0.230225;0.480957;-0.153100;-0.674389;0.125188;-0.711398
28768;9.744283;0.253094;0.512389;-0.030658;0.006636;-0.017560;-0.745361;-0.235107;0.481689;-0.153309;-0.674331;0.125338;-0.711382
28769;9.754708;0.083027;0.630149;-0.055690;-0.013141;-0.015490;-0.747559;-0.233398;0.479492;-0.153623;-0.674330;0.125621;-0.711265
28770;9.983281;-0.004471;0.606123;-0.023129;0.004267;-0.009865;-0.750000;-0.234131;0.482178;-0.153708;-0.674226;0.125729;-0.711326
28771;9.869985;0.183390;0.396595;-0.013035;-0.005956;-0.017346;-0.736816;-0.237305;0.478760;-0.153716;-0.674224;0.125708;-0.711330
28772;9.904071;0.100244;0.460615;0.001834;0.004042;-0.016560;-0.740967;-0.237549;0.480957;-0.153870;-0.674212;0.125698;-0.711310
