// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28691;9.436634;-1.159087;-2.329128;0.033560;-0.011049;-0.000624;-0.697266;0.428711;-0.203369;0.583769;-0.333673;-0.714290;-0.194079
28692;9.434105;-1.082755;-2.345603;0.035107;-0.001711;-0.005529;-0.705078;0.427979;-0.199463;0.583895;-0.333454;-0.714349;-0.193857
28693;9.466093;-1.067082;-2.339073;0.032272;0.010335;-0.007493;-0.710205;0.429932;-0.202637;0.583983;-0.333208;-0.714424;-0.193738
28694;9.445410;-1.087656;-2.391431;0.020975;0.013275;-0.004491;-0.702393;0.435547;-0.205566;0.584073;-0.333019;-0.714451;-0.193693
28695;9.457806;-1.117711;-2.454271;0.015402;-0.000881;-0.001662;-0.704590;0.429199;-0.205078;0.584144;-0.333019;-0.714422;-0.193586
28696;9.442103;-1.106303;-2.475571;0.017243;0.002923;-0.004155;-0.707764;0.428467;-0.208740;0.584220;-0.332866;-0.714452;-0.193506
28697;9.434031;-1.053150;-2.419905;0.017855;0.013022;-0.008603;-0.702637;0.434570;-0.205811;0.584380;-0.332611;-0.714448;-0.193478
28698;9.404851;-1.020175;-2.418552;0.013693;0.008381;-0.007639;-0.707764;0.427979;-0.206055;0.584483;-0.332556;-0.714401;-0.193434
28699;9.418130;-1.027809;-2.432013;0.004732;-0.005664;-0.002822;-0.691406;0.427734;-0.200195;0.584458;-0.332458;-0.714472;-0.193416
28700;9.422495;-1.056488;-2.410930;0.000181;0.006977;-0.000209;-0.713379;0.426514;-0.200439;0.584508;-0.332504;-0.714417;-0.193390
28701;9.452427;-1.128068;-2.370872;-0.001396;0.007393;0.001334;-0.714600;0.422607;-0.201904;0.584443;-0.332439;-0.714480;-0.193466
28702;9.493202;-1.169839;-2.321786;0.000250;0.017629;0.000569;-0.701416;0.428711;-0.198242;0.584458;-0.332261;-0.714522;-0.193571
28703;9.449825;-1.190241;-2.318084;0.003516;0.013120;-0.003506;-0.697021;0.430908;-0.202148;0.584467;-0.332262;-0.714503;-0.193612
28704;9.474326;-1.128634;-2.360007;0.010356;0.011065;-0.007960;-0.710938;0.438477;-0.204346;0.584552;-0.332229;-0.714454;-0.193592
28705;9.475159;-1.088515;-2.395965;0.021565;0.015291;-0.012024;-0.700439;0.424316;-0.207520;0.584640;-0.332157;-0.714420;-0.193579
28706;9.400410;-1.011468;-2.417251;0.027152;0.002789;-0.010943;-0.707764;0.423828;-0.207764;0.584768;-0.331854;-0.714489;-0.193454
28707;9.382026;-0.961790;-2.417474;0.017442;-0.012339;-0.002246;-0.693848;0.423096;-0.204346;0.584753;-0.331639;-0.714633;-0.193336
28708;9.460675;-0.976581;-2.443911;0.008882;-0.005270;0.004979;-0.696289;0.426270;-0.207275;0.584795;-0.331588;-0.714658;-0.193207
28709;9.409474;-1.010109;-2.364940;-0.005764;0.004944;0.012781;-0.709717;0.422363;-0.211914;0.584894;-0.331650;-0.714563;-0.193151
28710;9.446124;-1.037281;-2.345955;-0.026578;-0.000428;0.017310;-0.707275;0.433838;-0.200684;0.584903;-0.331664;-0.714528;-0.193228
28711;9.445711;-1.038705;-2.346988;-0.031480;-0.006323;0.015202;-0.706055;0.429443;-0.204102;0.584718;-0.332029;-0.714477;-0.193349
28712;9.470734;-1.043287;-2.368582;-0.028439;-0.003483;0.013102;-0.705566;0.437012;-0.203613;0.584613;-0.332244;-0.714433;-0.193457
28713;9.491487;-1.058038;-2.372231;-0.025425;0.000276;0.011249;-0.705811;0.428467;-0.201172;0.584537;-0.332551;-0.714328;-0.193551
28714;9.449836;-1.117590;-2.392983;-0.014757;0.005054;0.012416;-0.696533;0.427002;-0.201904;0.584488;-0.332682;-0.714289;-0.193618
28715;9.406744;-1.112630;-2.437159;-0.002359;0.000245;0.005665;-0.704834;0.429443;-0.202881;0.584492;-0.332726;-0.714272;-0.193590
28716;9.437220;-1.158802;-2.443617;0.000407;0.003444;0.009656;-0.708008;0.435303;-0.205078;0.584500;-0.332766;-0.714255;-0.193562
28717;9.457645;-1.161276;-2.437758;0.001905;0.014615;0.005238;-0.706299;0.432129;-0.199951;0.584585;-0.332811;-0.714161;-0.193572
